,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Establishment_Year
6831,12.857645184135976,Low Fat,0.08918772,Household,128.9678,Small,Tier 1,Grocery Store,1985
6832,10.395,Low Fat,0.030281543,Baking Goods,116.3176,Medium,Tier 3,Supermarket Type2,2009
6833,17.0,Low Fat,0.211306673,Household,125.1362,Medium,Tier 3,Grocery Store,1998
6834,15.85,Regular,0.061190964,Meat,47.1744,Medium,Tier 1,Supermarket Type1,1999
6835,10.195,Low Fat,0.107307677,Snack Foods,149.8076,High,Tier 3,Supermarket Type1,1987
6836,12.857645184135976,Low Fat,0.067441726,Dairy,57.4272,Small,Tier 1,Grocery Store,1985
6837,6.57,Low Fat,0.066338717,Hard Drinks,261.4278,Medium,Tier 3,Supermarket Type2,2009
6838,8.43,Low Fat,0.0,Soft Drinks,195.3768,Medium,Tier 2,Supermarket Type1,2007
6839,7.39,Low Fat,0.120524922,Others,142.247,Medium,Tier 2,Supermarket Type1,2002
6840,16.0,Low Fat,0.061192211,Starchy Foods,224.1404,Medium,Tier 2,Supermarket Type1,2007
6841,13.1,Low Fat,0.075056542,Dairy,76.0354,Medium,Tier 1,Supermarket Type1,1999
6842,12.857645184135976,Low Fat,0.017556795,Health and Hygiene,129.9626,Medium,Tier 3,Supermarket Type3,1985
6843,13.5,Regular,0.129077455,Starchy Foods,95.2068,Medium,Tier 2,Supermarket Type1,2002
6844,20.6,Regular,0.047896393,Fruits and Vegetables,185.8556,High,Tier 3,Supermarket Type1,1987
6845,15.2,Low Fat,0.021240491,Canned,216.9824,Medium,Tier 1,Supermarket Type1,1999
6846,12.857645184135976,Low Fat,0.031743707,Dairy,179.1344,Medium,Tier 3,Supermarket Type3,1985
6847,5.88,Low Fat,0.003612411,Hard Drinks,154.1998,Medium,Tier 2,Supermarket Type1,2007
6848,6.03,Low Fat,0.022796178,Dairy,178.1028,Medium,Tier 3,Supermarket Type2,2009
6849,12.857645184135976,Regular,0.133279499,Meat,112.6202,Small,Tier 1,Grocery Store,1985
6850,18.85,Low Fat,0.016132592,Health and Hygiene,130.2626,Medium,Tier 1,Supermarket Type1,1999
6851,7.68,Low Fat,0.152429537,Health and Hygiene,85.5224,High,Tier 3,Supermarket Type1,1987
6852,15.35,Low Fat,0.035348491,Household,124.673,Medium,Tier 2,Supermarket Type1,2007
6853,13.1,Low Fat,0.020903193,Dairy,119.2782,Medium,Tier 1,Supermarket Type1,1999
6854,10.1,Low Fat,0.054853377,Health and Hygiene,198.6084,Medium,Tier 3,Supermarket Type2,2009
6855,12.857645184135976,Regular,0.106971167,Meat,44.7744,Small,Tier 1,Grocery Store,1985
6856,12.65,Low Fat,0.035482562,Baking Goods,231.401,Medium,Tier 2,Supermarket Type1,2002
6857,14.6,Regular,0.042923071,Fruits and Vegetables,109.8254,High,Tier 3,Supermarket Type1,1987
6858,11.1,Regular,0.036174285,Frozen Foods,176.0712,Medium,Tier 3,Supermarket Type2,2009
6859,12.857645184135976,Regular,0.033597374,Meat,197.2426,Medium,Tier 3,Supermarket Type3,1985
6860,8.63,Regular,0.028320655,Canned,172.5422,Medium,Tier 1,Supermarket Type1,1999
6861,9.6,Low Fat,0.0,Household,163.9184,Small,Tier 2,Supermarket Type1,2004
6862,19.6,Low Fat,0.056744064,Soft Drinks,55.6614,Medium,Tier 3,Grocery Store,1998
6863,19.35,Regular,0.039990314,Soft Drinks,165.0868,Medium,Tier 1,Supermarket Type1,1999
6864,14.0,Low Fat,0.030155224,Fruits and Vegetables,214.7192,Medium,Tier 2,Supermarket Type1,2002
6865,12.15,Low Fat,0.062541552,Starchy Foods,34.3532,Medium,Tier 3,Supermarket Type2,2009
6866,8.195,Low Fat,0.031403441,Baking Goods,93.8462,Small,Tier 1,Supermarket Type1,1997
6867,8.325,Low Fat,0.029845243,Fruits and Vegetables,41.6138,Medium,Tier 2,Supermarket Type1,2002
6868,7.475,Low Fat,0.149125615,Fruits and Vegetables,241.6854,Medium,Tier 3,Supermarket Type2,2009
6869,12.857645184135976,Regular,0.170382726,Frozen Foods,45.2718,Small,Tier 1,Grocery Store,1985
6870,6.385,Low Fat,0.083768522,Hard Drinks,109.8596,High,Tier 3,Supermarket Type1,1987
6871,12.857645184135976,Regular,0.116793684,Snack Foods,41.0112,Small,Tier 1,Grocery Store,1985
6872,18.5,Regular,0.062205112,Frozen Foods,148.3418,High,Tier 3,Supermarket Type1,1987
6873,11.5,Low Fat,0.0463847,Snack Foods,118.9124,Medium,Tier 2,Supermarket Type1,2007
6874,7.93,Low Fat,0.071425647,Health and Hygiene,45.9086,Medium,Tier 3,Supermarket Type2,2009
6875,12.857645184135976,Low Fat,0.033929133,Soft Drinks,154.3972,Small,Tier 1,Grocery Store,1985
6876,13.65,Low Fat,0.036033639,Snack Foods,183.7924,Medium,Tier 2,Supermarket Type1,2002
6877,12.35,Regular,0.158337479,Meat,157.9946,High,Tier 3,Supermarket Type1,1987
6878,14.0,Low Fat,0.030140981,Fruits and Vegetables,216.0192,Medium,Tier 1,Supermarket Type1,1999
6879,9.6,Low Fat,0.024515221,Health and Hygiene,189.2214,Medium,Tier 1,Supermarket Type1,1999
6880,14.0,Regular,0.105125569,Frozen Foods,143.2812,Small,Tier 2,Supermarket Type1,2004
6881,8.89,Low Fat,0.00547348,Frozen Foods,100.5016,Small,Tier 2,Supermarket Type1,2004
6882,16.85,Regular,0.133385398,Snack Foods,109.8544,Medium,Tier 3,Grocery Store,1998
6883,12.857645184135976,Low Fat,0.047098175,Household,75.5354,Small,Tier 1,Grocery Store,1985
6884,7.05,Regular,0.055548003,Breads,225.3088,Small,Tier 2,Supermarket Type1,2004
6885,17.1,Low Fat,0.128614205,Fruits and Vegetables,111.6886,Medium,Tier 1,Supermarket Type1,1999
6886,12.857645184135976,Low Fat,0.047551568,Canned,249.1092,Medium,Tier 3,Supermarket Type3,1985
6887,19.7,Low Fat,0.066879757,Snack Foods,174.437,High,Tier 3,Supermarket Type1,1987
6888,16.1,Regular,0.160379061,Frozen Foods,33.6558,Medium,Tier 3,Supermarket Type2,2009
6889,11.3,Regular,0.054861393,Meat,96.9094,Medium,Tier 2,Supermarket Type1,2007
6890,6.035,Low Fat,0.141542481,Snack Foods,153.1998,Medium,Tier 2,Supermarket Type1,2002
6891,17.6,Regular,0.053397642,Starchy Foods,46.706,Medium,Tier 3,Supermarket Type2,2009
6892,6.675,Low Fat,0.021710275,Household,34.9874,Medium,Tier 2,Supermarket Type1,2002
6893,15.5,Regular,0.075688032,Baking Goods,262.9568,High,Tier 3,Supermarket Type1,1987
6894,9.395,Low Fat,0.045340279,Snack Foods,85.025,Medium,Tier 1,Supermarket Type1,1999
6895,16.1,Low Fat,0.100149459,Fruits and Vegetables,78.4328,High,Tier 3,Supermarket Type1,1987
6896,15.0,Regular,0.162348584,Canned,185.9266,Medium,Tier 2,Supermarket Type1,2007
6897,9.6,Low Fat,0.036341539,Fruits and Vegetables,142.9154,Medium,Tier 1,Supermarket Type1,1999
6898,14.1,Low Fat,0.087920675,Dairy,228.5668,High,Tier 3,Supermarket Type1,1987
6899,11.5,Regular,0.042087749,Frozen Foods,192.682,Medium,Tier 2,Supermarket Type1,2002
6900,12.1,Low Fat,0.016921927,Hard Drinks,178.366,Medium,Tier 2,Supermarket Type1,2007
6901,7.42,Low Fat,0.020423549,Snack Foods,249.0092,Medium,Tier 1,Supermarket Type1,1999
6902,15.1,Low Fat,0.173833129,Snack Foods,196.511,Medium,Tier 2,Supermarket Type1,2002
6903,12.857645184135976,Regular,0.256152243,Seafood,151.005,Small,Tier 1,Grocery Store,1985
6904,9.285,Regular,0.021002641,Snack Foods,161.1578,Small,Tier 2,Supermarket Type1,2004
6905,7.855,Regular,0.0,Dairy,220.1482,Medium,Tier 3,Supermarket Type2,2009
6906,12.857645184135976,Regular,0.091780142,Frozen Foods,182.5266,Medium,Tier 3,Supermarket Type3,1985
6907,12.85,Low Fat,0.033220169,Fruits and Vegetables,196.6768,Small,Tier 1,Supermarket Type1,1997
6908,13.8,Low Fat,0.141234932,Dairy,263.7884,High,Tier 3,Supermarket Type1,1987
6909,15.0,Low Fat,0.19899855,Snack Foods,226.5694,Medium,Tier 3,Grocery Store,1998
6910,10.8,Low Fat,0.049709624,Fruits and Vegetables,246.8144,Small,Tier 2,Supermarket Type1,2004
6911,14.3,Regular,0.065153295,Fruits and Vegetables,88.4856,High,Tier 3,Supermarket Type1,1987
6912,9.8,Regular,0.015087112,Meat,250.1408,Small,Tier 2,Supermarket Type1,2004
6913,11.5,Regular,0.037782943,Snack Foods,106.6254,Medium,Tier 2,Supermarket Type1,2007
6914,9.21,Low Fat,0.008782561,Fruits and Vegetables,119.8414,Medium,Tier 2,Supermarket Type1,2002
6915,12.857645184135976,Low Fat,0.142728113,Health and Hygiene,95.141,Medium,Tier 3,Supermarket Type3,1985
6916,10.0,Low Fat,0.073493831,Health and Hygiene,118.344,Medium,Tier 1,Supermarket Type1,1999
6917,18.5,Low Fat,0.025907416,Meat,87.7172,Medium,Tier 2,Supermarket Type1,2007
6918,20.6,Regular,0.046280998,Snack Foods,177.4344,Medium,Tier 2,Supermarket Type1,2007
6919,9.3,Low Fat,0.044624064,Household,245.4802,High,Tier 3,Supermarket Type1,1987
6920,11.395,Low Fat,0.009898492,Health and Hygiene,48.8034,Medium,Tier 2,Supermarket Type1,2002
6921,11.8,Low Fat,0.189689886,Soft Drinks,184.3924,Medium,Tier 3,Grocery Store,1998
6922,8.01,Low Fat,0.070189131,Hard Drinks,37.9532,High,Tier 3,Supermarket Type1,1987
6923,15.0,Low Fat,0.119374946,Snack Foods,229.3694,Medium,Tier 3,Supermarket Type2,2009
6924,13.35,Low Fat,0.065215312,Baking Goods,93.4804,Medium,Tier 3,Supermarket Type2,2009
6925,12.857645184135976,Regular,0.095635061,Meat,130.7942,Medium,Tier 3,Supermarket Type3,1985
6926,12.857645184135976,Regular,0.216107535,Snack Foods,86.8514,Small,Tier 1,Grocery Store,1985
6927,10.5,Low Fat,0.048009081,Hard Drinks,157.0946,Small,Tier 2,Supermarket Type1,2004
6928,21.25,Low Fat,0.019533098,Snack Foods,120.4756,Medium,Tier 2,Supermarket Type1,2007
6929,17.0,Regular,0.026568875,Canned,142.047,Small,Tier 1,Supermarket Type1,1997
6930,9.3,Low Fat,0.111127966,Breads,63.1826,High,Tier 3,Supermarket Type1,1987
6931,15.7,Low Fat,0.03723211,Soft Drinks,183.1634,Small,Tier 1,Supermarket Type1,1997
6932,15.75,Low Fat,0.140603316,Hard Drinks,252.8382,Small,Tier 1,Supermarket Type1,1997
6933,12.857645184135976,Low Fat,0.075368868,Health and Hygiene,35.2532,Medium,Tier 3,Supermarket Type3,1985
6934,14.5,Regular,0.063962842,Breads,263.1594,Medium,Tier 1,Supermarket Type1,1999
6935,12.857645184135976,Regular,0.102830104,Baking Goods,172.6422,Small,Tier 1,Grocery Store,1985
6936,12.857645184135976,Low Fat,0.01031535,Household,208.4954,Medium,Tier 3,Supermarket Type3,1985
6937,7.1,Low Fat,0.110633958,Fruits and Vegetables,173.808,Medium,Tier 2,Supermarket Type1,2007
6938,14.5,Regular,0.0,Snack Foods,159.3262,Small,Tier 2,Supermarket Type1,2004
6939,17.35,Low Fat,0.014721579,Frozen Foods,73.1038,Medium,Tier 2,Supermarket Type1,2002
6940,18.0,Low Fat,0.019465205,Health and Hygiene,128.6994,Medium,Tier 3,Supermarket Type2,2009
6941,6.615,Regular,0.091895319,Canned,248.6408,High,Tier 3,Supermarket Type1,1987
6942,12.857645184135976,Regular,0.118535581,Breads,256.3988,Small,Tier 1,Grocery Store,1985
6943,11.5,Regular,0.037646623,Snack Foods,107.5254,Medium,Tier 2,Supermarket Type1,2002
6944,19.1,Low Fat,0.092060694,Others,183.7608,Medium,Tier 1,Supermarket Type1,1999
6945,12.857645184135976,Low Fat,0.04765803,Snack Foods,188.3898,Medium,Tier 3,Supermarket Type3,1985
6946,7.05,Regular,0.05587277,Breads,222.1088,Medium,Tier 2,Supermarket Type1,2007
6947,12.857645184135976,Low Fat,0.017295906,Health and Hygiene,47.1034,Small,Tier 1,Grocery Store,1985
6948,16.35,Low Fat,0.02844314,Household,98.141,Medium,Tier 3,Grocery Store,1998
6949,18.35,Regular,0.094296835,Fruits and Vegetables,84.3882,Small,Tier 1,Supermarket Type1,1997
6950,9.105,Low Fat,0.064410783,Household,33.39,Medium,Tier 3,Grocery Store,1998
6951,7.63,Regular,0.134684292,Snack Foods,47.0402,Small,Tier 2,Supermarket Type1,2004
6952,12.857645184135976,Low Fat,0.029299175,Meat,140.318,Small,Tier 1,Grocery Store,1985
6953,12.857645184135976,Low Fat,0.210021713,Dairy,44.2744,Small,Tier 1,Grocery Store,1985
6954,7.55,Low Fat,0.027224917,Canned,152.934,Medium,Tier 2,Supermarket Type1,2002
6955,12.857645184135976,Low Fat,0.021184746,Others,189.553,Small,Tier 1,Grocery Store,1985
6956,5.5,Low Fat,0.047059016,Others,100.1016,High,Tier 3,Supermarket Type1,1987
6957,7.59,Regular,0.14526636,Fruits and Vegetables,172.908,Medium,Tier 1,Supermarket Type1,1999
6958,9.5,Low Fat,0.041851461,Soft Drinks,31.49,High,Tier 3,Supermarket Type1,1987
6959,6.11,Regular,0.152262171,Soft Drinks,44.4086,Medium,Tier 2,Supermarket Type1,2002
6960,5.655,Low Fat,0.085757338,Fruits and Vegetables,164.75,Medium,Tier 2,Supermarket Type1,2007
6961,7.285,Low Fat,0.049954435,Dairy,156.5288,Small,Tier 2,Supermarket Type1,2004
6962,10.65,Low Fat,0.048762383,Others,165.2526,Medium,Tier 1,Supermarket Type1,1999
6963,17.7,Regular,0.0,Fruits and Vegetables,46.8034,Medium,Tier 2,Supermarket Type1,2007
6964,12.8,Low Fat,0.075996742,Fruits and Vegetables,97.141,High,Tier 3,Supermarket Type1,1987
6965,19.85,Low Fat,0.0,Health and Hygiene,126.1704,Medium,Tier 3,Supermarket Type2,2009
6966,15.7,Regular,0.204984538,Fruits and Vegetables,111.0544,Medium,Tier 3,Grocery Store,1998
6967,15.6,Low Fat,0.173573164,Fruits and Vegetables,114.4518,Medium,Tier 2,Supermarket Type1,2007
6968,9.8,Regular,0.056339618,Breads,84.2908,High,Tier 3,Supermarket Type1,1987
6969,19.5,Low Fat,0.014262413,Household,57.1614,High,Tier 3,Supermarket Type1,1987
6970,16.2,Low Fat,0.03338006,Soft Drinks,74.0696,Small,Tier 1,Supermarket Type1,1997
6971,17.6,Regular,0.016024651,Breads,44.0402,Small,Tier 2,Supermarket Type1,2004
6972,13.6,Low Fat,0.11830085,Snack Foods,196.2136,Medium,Tier 2,Supermarket Type1,2007
6973,18.85,Low Fat,0.167552202,Household,193.1136,Small,Tier 2,Supermarket Type1,2004
6974,15.1,Regular,0.067181098,Snack Foods,258.8304,Medium,Tier 1,Supermarket Type1,1999
6975,17.35,Low Fat,0.0,Others,79.2618,Medium,Tier 3,Supermarket Type2,2009
6976,12.857645184135976,Regular,0.0,Canned,169.879,Small,Tier 1,Grocery Store,1985
6977,20.7,Low Fat,0.021431134,Baking Goods,157.0288,Small,Tier 1,Supermarket Type1,1997
6978,13.5,Regular,0.068256316,Dairy,60.9562,Medium,Tier 2,Supermarket Type1,2007
6979,12.857645184135976,Low Fat,0.0,Health and Hygiene,40.348,Small,Tier 1,Grocery Store,1985
6980,12.857645184135976,Regular,0.014143673,Snack Foods,187.3872,Medium,Tier 3,Supermarket Type3,1985
6981,13.1,Low Fat,0.075563757,Dairy,168.1158,Small,Tier 2,Supermarket Type1,2004
6982,12.15,Low Fat,0.018439138,Frozen Foods,254.7698,Medium,Tier 1,Supermarket Type1,1999
6983,12.857645184135976,Regular,0.074620291,Dairy,120.1782,Small,Tier 1,Grocery Store,1985
6984,12.857645184135976,Regular,0.041370245,Frozen Foods,46.2376,Medium,Tier 3,Supermarket Type3,1985
6985,12.857645184135976,Regular,0.020312314,Meat,98.1042,Medium,Tier 3,Supermarket Type3,1985
6986,12.857645184135976,Low Fat,0.128532558,Seafood,34.2216,Small,Tier 1,Grocery Store,1985
6987,15.1,Low Fat,0.055195461,Fruits and Vegetables,216.1166,Small,Tier 2,Supermarket Type1,2004
6988,16.7,Low Fat,0.022065676,Dairy,110.5886,Small,Tier 1,Supermarket Type1,1997
6989,14.65,Low Fat,0.011212719,Others,55.6614,Medium,Tier 2,Supermarket Type1,2002
6990,13.3,Low Fat,0.063925726,Frozen Foods,151.8708,Medium,Tier 2,Supermarket Type1,2007
6991,20.1,Low Fat,0.034848629,Household,118.6782,Medium,Tier 2,Supermarket Type1,2007
6992,14.3,Regular,0.0,Fruits and Vegetables,89.8856,Medium,Tier 3,Supermarket Type2,2009
6993,7.42,Low Fat,0.02050719,Snack Foods,249.7092,Medium,Tier 2,Supermarket Type1,2007
6994,12.857645184135976,Low Fat,0.025960174,Snack Foods,214.885,Medium,Tier 3,Supermarket Type3,1985
6995,9.5,Low Fat,0.085020342,Hard Drinks,188.7872,High,Tier 3,Supermarket Type1,1987
6996,7.075,Low Fat,0.097660814,Dairy,141.8128,Medium,Tier 3,Grocery Store,1998
6997,12.857645184135976,Low Fat,0.111654545,Frozen Foods,157.063,Small,Tier 1,Grocery Store,1985
6998,7.96,Low Fat,0.0,Canned,160.7894,Medium,Tier 2,Supermarket Type1,2007
6999,6.135,Low Fat,0.115265695,Soft Drinks,160.5236,Medium,Tier 2,Supermarket Type1,2002
7000,14.6,Regular,0.043133816,Fruits and Vegetables,109.7254,Medium,Tier 3,Supermarket Type2,2009
7001,14.3,Regular,0.049676157,Meat,212.4586,Small,Tier 1,Supermarket Type1,1997
7002,12.857645184135976,Low Fat,0.176834351,Household,172.1422,Medium,Tier 3,Supermarket Type3,1985
7003,12.857645184135976,Low Fat,0.103918113,Snack Foods,100.67,Small,Tier 1,Grocery Store,1985
7004,8.315,Regular,0.035644325,Baking Goods,147.1444,Medium,Tier 2,Supermarket Type1,2002
7005,10.1,Low Fat,0.279783532,Soft Drinks,241.8512,Medium,Tier 3,Grocery Store,1998
7006,9.895,Regular,0.048738014,Frozen Foods,262.1278,Medium,Tier 1,Supermarket Type1,1999
7007,11.5,Regular,0.020686161,Dairy,85.054,Medium,Tier 2,Supermarket Type1,2007
7008,18.25,Low Fat,0.079342006,Frozen Foods,226.0062,Medium,Tier 1,Supermarket Type1,1999
7009,4.635,Low Fat,0.140889111,Breads,127.0994,Small,Tier 1,Supermarket Type1,1997
7010,18.5,Regular,0.062245149,Frozen Foods,145.8418,Small,Tier 2,Supermarket Type1,2004
7011,5.365,Regular,0.140811559,Seafood,173.5764,Medium,Tier 3,Supermarket Type2,2009
7012,6.095,Low Fat,0.08152738,Others,140.3154,Medium,Tier 3,Supermarket Type2,2009
7013,12.857645184135976,Low Fat,0.058198141,Health and Hygiene,110.4544,Medium,Tier 3,Supermarket Type3,1985
7014,16.75,Low Fat,0.081446638,Fruits and Vegetables,257.0988,Medium,Tier 1,Supermarket Type1,1999
7015,21.25,Low Fat,0.019462623,Snack Foods,120.8756,Medium,Tier 2,Supermarket Type1,2002
7016,12.857645184135976,Low Fat,0.072317217,Household,230.2668,Medium,Tier 3,Supermarket Type3,1985
7017,12.1,Low Fat,0.020684919,Snack Foods,148.5734,Medium,Tier 2,Supermarket Type1,2007
7018,15.1,Low Fat,0.087604871,Meat,242.2512,Medium,Tier 3,Grocery Store,1998
7019,8.6,Regular,0.0,Breads,131.531,Medium,Tier 1,Supermarket Type1,1999
7020,17.6,Low Fat,0.041681059,Soft Drinks,164.2526,Medium,Tier 1,Supermarket Type1,1999
7021,15.35,Low Fat,0.015676231,Others,144.047,Small,Tier 1,Supermarket Type1,1997
7022,8.26,Low Fat,0.034397781,Hard Drinks,115.7834,Small,Tier 2,Supermarket Type1,2004
7023,6.57,Low Fat,0.096880574,Household,191.482,Small,Tier 1,Supermarket Type1,1997
7024,11.6,Low Fat,0.017817285,Canned,177.0686,Medium,Tier 3,Supermarket Type2,2009
7025,20.35,Regular,0.014909465,Fruits and Vegetables,232.3958,Medium,Tier 2,Supermarket Type1,2007
7026,12.15,Low Fat,0.0,Others,254.904,Small,Tier 1,Supermarket Type1,1997
7027,17.35,Regular,0.041439718,Frozen Foods,93.7804,High,Tier 3,Supermarket Type1,1987
7028,7.0,Low Fat,0.151405587,Canned,107.728,Small,Tier 1,Supermarket Type1,1997
7029,8.5,Low Fat,0.097803261,Canned,50.5324,High,Tier 3,Supermarket Type1,1987
7030,12.857645184135976,Low Fat,0.196659953,Household,125.8046,Small,Tier 1,Grocery Store,1985
7031,14.5,Regular,0.041313203,Canned,42.0454,Medium,Tier 1,Supermarket Type1,1999
7032,9.195,Regular,0.130657442,Meat,106.4596,Medium,Tier 3,Grocery Store,1998
7033,17.75,Regular,0.029700018,Fruits and Vegetables,140.3838,Medium,Tier 1,Supermarket Type1,1999
7034,8.775,Low Fat,0.0,Fruits and Vegetables,111.3228,Medium,Tier 1,Supermarket Type1,1999
7035,16.7,Regular,0.070312473,Baking Goods,189.6214,Medium,Tier 2,Supermarket Type1,2007
7036,15.2,Low Fat,0.019064377,Snack Foods,238.2248,Medium,Tier 1,Supermarket Type1,1999
7037,20.5,Low Fat,0.020605032,Fruits and Vegetables,91.083,Small,Tier 1,Supermarket Type1,1997
7038,12.857645184135976,Low Fat,0.0,Household,115.2176,Medium,Tier 3,Supermarket Type3,1985
7039,5.21,Low Fat,0.011072173,Household,257.8962,Medium,Tier 2,Supermarket Type1,2007
7040,10.3,Regular,0.0,Fruits and Vegetables,115.7176,Medium,Tier 2,Supermarket Type1,2007
7041,18.25,Low Fat,0.060342304,Starchy Foods,165.9526,Medium,Tier 1,Supermarket Type1,1999
7042,21.25,Low Fat,0.113833823,Health and Hygiene,232.83,Medium,Tier 2,Supermarket Type1,2002
7043,8.6,Low Fat,0.032615377,Health and Hygiene,142.9154,Small,Tier 2,Supermarket Type1,2004
7044,10.3,Regular,0.024935297,Baking Goods,172.0422,Medium,Tier 1,Supermarket Type1,1999
7045,9.5,Low Fat,0.074345268,Snack Foods,251.9724,Small,Tier 1,Supermarket Type1,1997
7046,9.3,Low Fat,0.042283454,Hard Drinks,125.4388,Small,Tier 2,Supermarket Type1,2004
7047,9.195,Regular,0.047387144,Frozen Foods,50.8666,Medium,Tier 2,Supermarket Type1,2007
7048,7.68,Low Fat,0.152865879,Health and Hygiene,84.9224,Medium,Tier 2,Supermarket Type1,2002
7049,12.857645184135976,Low Fat,0.163148041,Household,116.6124,Medium,Tier 3,Supermarket Type3,1985
7050,12.1,Low Fat,0.02984176,Soft Drinks,144.4444,Medium,Tier 2,Supermarket Type1,2002
7051,11.6,Low Fat,0.038511676,Dairy,57.7272,Small,Tier 2,Supermarket Type1,2004
7052,9.695,Regular,0.047622786,Frozen Foods,246.2144,Medium,Tier 3,Supermarket Type2,2009
7053,12.0,Low Fat,0.07554831,Baking Goods,121.9388,Small,Tier 1,Supermarket Type1,1997
7054,19.0,Low Fat,0.067447572,Snack Foods,132.9626,Small,Tier 1,Supermarket Type1,1997
7055,6.38,Low Fat,0.03187163,Dairy,179.5344,High,Tier 3,Supermarket Type1,1987
7056,20.5,Regular,0.112638016,Fruits and Vegetables,195.5478,Medium,Tier 2,Supermarket Type1,2002
7057,12.857645184135976,Regular,0.056192276,Breads,103.1648,Medium,Tier 3,Supermarket Type3,1985
7058,5.695,Regular,0.06797671,Breads,257.4988,Medium,Tier 3,Supermarket Type2,2009
7059,19.2,Regular,0.142189843,Canned,153.8314,Medium,Tier 3,Grocery Store,1998
7060,20.35,Regular,0.014813268,Fruits and Vegetables,234.9958,High,Tier 3,Supermarket Type1,1987
7061,9.195,Low Fat,0.080442371,Household,107.7622,Medium,Tier 3,Grocery Store,1998
7062,17.85,Low Fat,0.03781972,Soft Drinks,191.6188,Small,Tier 2,Supermarket Type1,2004
7063,12.857645184135976,Low Fat,0.092145264,Breads,120.7098,Medium,Tier 3,Supermarket Type3,1985
